local_id,neo4j_id,name,ontology_id,labels,props_json
351,1248,,D001.001.005.010,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.005.010"", ""umls_definition"": ""<p>Privacy metadata indicating the level of protection required to safeguard personal and healthcare information, which if disclosed without authorization, would present a moderate risk of harm to an individual's reputation and sense of privacy.</p><i>Usage Note:</i>The level of protection afforded moderately confidential information is dictated by privacy policies intended to engender trust in a service provider. May include publicly available information in jurisdictions that restrict uses of that information without the consent of the data subject.<p>Privacy policies mandating moderate levels of protection, which preempt less protective privacy policies. \""Moderate\"" confidentiality policies differ from and would be preempted by the prevailing privacy policies mandating the normative level of protection for information used in the delivery and management of healthcare.</p>Confidentiality code total order hierarchy: Moderate (M) is less protective than<i>V, R, and N*, and subsumes all other protection levels (i.e., *L</i>and *U*).<b>Examples:</b>Includes personal and health information that an individual authorizes to be collected, accessed, used or disclosed to a bank for a health credit card or savings account; to health oversight authorities; to a hospital patient directory; to worker compensation, disability, property and casualty or life insurers; and to personal health record systems, consumer-controlled devices, social media accounts and online Apps; or for marketing purposes"", ""umls_all_sources"": ""[\""CHV\"", \""HL7V3.0\"", \""HPO\"", \""LNC\"", \""MTH\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0205081"", ""label"": ""Moderate_Severe_Ischemia"", ""type"": ""disease"", ""umls_score"": 0.9829, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T080\""]"", ""parent_id"": ""D001.001.005"", ""umls_canonical_name"": ""Moderate (severity modifier)"", ""definition"": ""A condition characterized by moderate to severe myocardial ischemia detected through non-invasive testing."", ""id"": ""D001.001.005.010"", ""umls_mapping_json"": ""{\""cui\"": \""C0205081\"", \""canonical_name\"": \""Moderate (severity modifier)\"", \""score\"": 0.9829, \""types\"": [\""T080\""], \""definition\"": \""<p>Privacy metadata indicating the level of protection required to safeguard personal and healthcare information, which if disclosed without authorization, would present a moderate risk of harm to an individual's reputation and sense of privacy.</p><i>Usage Note:</i>The level of protection afforded moderately confidential information is dictated by privacy policies intended to engender trust in a service provider. May include publicly available information in jurisdictions that restrict uses of that information without the consent of the data subject.<p>Privacy policies mandating moderate levels of protection, which preempt less protective privacy policies. \\\""Moderate\\\"" confidentiality policies differ from and would be preempted by the prevailing privacy policies mandating the normative level of protection for information used in the delivery and management of healthcare.</p>Confidentiality code total order hierarchy: Moderate (M) is less protective than<i>V, R, and N*, and subsumes all other protection levels (i.e., *L</i>and *U*).<b>Examples:</b>Includes personal and health information that an individual authorizes to be collected, accessed, used or disclosed to a bank for a health credit card or savings account; to health oversight authorities; to a hospital patient directory; to worker compensation, disability, property and casualty or life insurers; and to personal health record systems, consumer-controlled devices, social media accounts and online Apps; or for marketing purposes\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""HL7V3.0\"", \""HPO\"", \""LNC\"", \""MTH\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""中重度缺血"", ""name_en"": ""Moderate_Severe_Ischemia""}"
352,1249,,PC002.002.004.003,"['Ontology', 'Disease']","{""ontology_id"": ""PC002.002.004.003"", ""umls_definition"": ""Pre-renal acute kidney injury (AKI), occurs when a sudden reduction in blood flow to the kidney (renal hypoperfusion) causes a loss of kidney function. In pre-renal acute kidney injury, there is nothing wrong with the kidney itself."", ""umls_all_sources"": ""[\""MEDCIN\"", \""MTH\"", \""SCTSPA\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C3854173"", ""label"": ""Renal Failure"", ""type"": ""disease"", ""umls_score"": 0.8535, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""PC002.002.004"", ""umls_canonical_name"": ""Pre-renal acute kidney injury"", ""definition"": ""A condition in which the kidneys lose the ability to remove waste and balance fluids."", ""id"": ""PC002.002.004.003"", ""umls_mapping_json"": ""{\""cui\"": \""C3854173\"", \""canonical_name\"": \""Pre-renal acute kidney injury\"", \""score\"": 0.8535, \""types\"": [\""T047\""], \""definition\"": \""Pre-renal acute kidney injury (AKI), occurs when a sudden reduction in blood flow to the kidney (renal hypoperfusion) causes a loss of kidney function. In pre-renal acute kidney injury, there is nothing wrong with the kidney itself.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""MEDCIN\"", \""MTH\"", \""SCTSPA\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""肾功能衰竭"", ""name_en"": ""Renal Failure""}"
353,1250,,D001.001.006.001.017,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.017"", ""umls_definition"": ""An expandable hollow tube that is advanced into an obstructed or narrow coronary artery to restore blood flow to the heart."", ""umls_all_sources"": ""[\""CHV\"", \""ICPC2P\"", \""MEDCIN\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNOMEDCT_US\"", \""SPN\"", \""UMD\""]"", ""level"": 4, ""umls_cui"": ""C0687568"", ""label"": ""Coronary Artery Stenosis >70%"", ""type"": ""disease"", ""umls_score"": 0.856, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T074\""]"", ""parent_id"": ""D001.001.006.001"", ""umls_canonical_name"": ""Coronary artery stent (device)"", ""definition"": ""A condition where the coronary artery lumen is narrowed by more than 70%, as visualized by imaging techniques such as CCTA."", ""id"": ""D001.001.006.001.017"", ""umls_mapping_json"": ""{\""cui\"": \""C0687568\"", \""canonical_name\"": \""Coronary artery stent (device)\"", \""score\"": 0.856, \""types\"": [\""T074\""], \""definition\"": \""An expandable hollow tube that is advanced into an obstructed or narrow coronary artery to restore blood flow to the heart.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""ICPC2P\"", \""MEDCIN\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNOMEDCT_US\"", \""SPN\"", \""UMD\""]}"", ""name_cn"": ""冠状动脉狭窄>70%"", ""name_en"": ""Coronary Artery Stenosis >70%""}"
354,1251,,D001.001.006.001.018,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.018"", ""level"": 4, ""parent_id"": ""D001.001.006.001"", ""definition"": ""A type of coronary artery plaque characterized by low attenuation on CCTA imaging, indicating potential lipid-rich or necrotic content."", ""label"": ""Low-attenuation plaque"", ""id"": ""D001.001.006.001.018"", ""type"": ""disease"", ""name_cn"": ""低衰减斑块"", ""name_en"": ""Low-attenuation plaque""}"
355,1252,,D001.016.004,"['Ontology', 'Disease']","{""ontology_id"": ""D001.016.004"", ""umls_definition"": ""Situated nearest to a point of attachment or origin."", ""umls_all_sources"": ""[\""CHV\"", \""HL7V2.5\"", \""HPO\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]"", ""level"": 2, ""umls_cui"": ""C0205107"", ""label"": ""Proximal_lesion"", ""type"": ""disease"", ""umls_score"": 0.9636, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T082\""]"", ""parent_id"": ""D001.016"", ""umls_canonical_name"": ""Proximal"", ""definition"": ""Lesions located more proximally in the coronary artery"", ""id"": ""D001.016.004"", ""umls_mapping_json"": ""{\""cui\"": \""C0205107\"", \""canonical_name\"": \""Proximal\"", \""score\"": 0.9636, \""types\"": [\""T082\""], \""definition\"": \""Situated nearest to a point of attachment or origin.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""HL7V2.5\"", \""HPO\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]}"", ""name_cn"": ""近端病变"", ""name_en"": ""Proximal_lesion""}"
356,1253,,D001.001.005.011,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.005.011"", ""umls_definition"": ""Deviating in any way from the state, position, structure, condition, behavior, or rule which is considered a norm."", ""umls_all_sources"": ""[\""CCPSS\"", \""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0205161"", ""label"": ""Abnormal_Vasoconstriction_of_Coronary_Arterioles"", ""type"": ""disease"", ""umls_score"": 0.9744, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T033\""]"", ""parent_id"": ""D001.001.005"", ""umls_canonical_name"": ""Abnormal"", ""definition"": ""A condition characterized by abnormal narrowing of the coronary arterioles, leading to dynamic obstruction and potentially causing microvascular angina."", ""id"": ""D001.001.005.011"", ""umls_mapping_json"": ""{\""cui\"": \""C0205161\"", \""canonical_name\"": \""Abnormal\"", \""score\"": 0.9744, \""types\"": [\""T033\""], \""definition\"": \""Deviating in any way from the state, position, structure, condition, behavior, or rule which is considered a norm.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CCPSS\"", \""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""冠状动脉小动脉异常收缩"", ""name_en"": ""Abnormal_Vasoconstriction_of_Coronary_Arterioles""}"
357,1254,,D001.010.001,"['Ontology', 'Disease']","{""ontology_id"": ""D001.010.001"", ""umls_definition"": ""A rash associated with systemic lupus erythematosus."", ""umls_all_sources"": ""[\""CST\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDCIN\"", \""MTH\"", \""NCI\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 2, ""umls_cui"": ""C0521471"", ""label"": ""Systemic Lupus Erythematosus"", ""type"": ""disease"", ""umls_score"": 0.8868, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""D001.010"", ""umls_canonical_name"": ""Systemic lupus erythematosus rash"", ""definition"": ""An autoimmune disease that can affect various parts of the body, including the skin, joints, kidneys, and brain."", ""id"": ""D001.010.001"", ""umls_mapping_json"": ""{\""cui\"": \""C0521471\"", \""canonical_name\"": \""Systemic lupus erythematosus rash\"", \""score\"": 0.8868, \""types\"": [\""T047\""], \""definition\"": \""A rash associated with systemic lupus erythematosus.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CST\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDCIN\"", \""MTH\"", \""NCI\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""系统性红斑狼疮"", ""name_en"": ""Systemic Lupus Erythematosus""}"
358,1255,,D001.010.002,"['Ontology', 'Disease']","{""ontology_id"": ""D001.010.002"", ""level"": 2, ""parent_id"": ""D001.010"", ""definition"": ""A chronic inflammatory disorder affecting many joints, including those in the hands and feet."", ""label"": ""Rheumatoid_Arthritis"", ""id"": ""D001.010.002"", ""type"": ""disease"", ""name_cn"": ""类风湿性关节炎"", ""name_en"": ""Rheumatoid_Arthritis""}"
359,1256,,D001.001.004.008,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.004.008"", ""level"": 3, ""parent_id"": ""D001.001.004"", ""definition"": ""A disorder characterized by abnormal constriction or dilation of the coronary arteries, leading to impaired blood flow to the heart muscle."", ""label"": ""Coronary_Vasomotor_Disorders"", ""id"": ""D001.001.004.008"", ""type"": ""disease"", ""name_cn"": ""冠状动脉血管运动障碍"", ""name_en"": ""Coronary_Vasomotor_Disorders""}"
360,1257,,D001.001.022,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.022"", ""level"": 2, ""parent_id"": ""D001.001"", ""definition"": ""A disorder of vasomotor tone regulation dependent on endothelial function, often associated with coronary microvascular dysfunction (CMD) and epicardial vasomotor abnormalities."", ""label"": ""Endothelium-Dependent Vasomotor Tone Disorder"", ""id"": ""D001.001.022"", ""type"": ""disease"", ""name_cn"": ""内皮依赖性血管舒缩功能障碍"", ""name_en"": ""Endothelium-Dependent Vasomotor Tone Disorder""}"
361,1258,,D001.021.001,"['Ontology', 'Disease']","{""ontology_id"": ""D001.021.001"", ""umls_definition"": ""Having a severe and rapid onset of symptoms with short duration."", ""umls_all_sources"": ""[\""CCPSS\"", \""CHV\"", \""DXP\"", \""HPO\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 2, ""umls_cui"": ""C0205178"", ""label"": ""Acute_and_Chronic_Heart_Failure"", ""type"": ""disease"", ""umls_score"": 0.988, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T079\""]"", ""parent_id"": ""D001.021"", ""umls_canonical_name"": ""acute"", ""definition"": ""A condition characterized by the heart's inability to pump blood effectively, which can occur suddenly (acute) or develop over time (chronic)."", ""id"": ""D001.021.001"", ""umls_mapping_json"": ""{\""cui\"": \""C0205178\"", \""canonical_name\"": \""acute\"", \""score\"": 0.988, \""types\"": [\""T079\""], \""definition\"": \""Having a severe and rapid onset of symptoms with short duration.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CCPSS\"", \""CHV\"", \""DXP\"", \""HPO\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""急性和慢性心力衰竭"", ""name_en"": ""Acute_and_Chronic_Heart_Failure""}"
362,1259,,D001.021.001.001,"['Ontology', 'Disease']","{""ontology_id"": ""D001.021.001.001"", ""umls_definition"": ""Failure of proper functioning of the right ventricle, with venous engorgement, hepatic enlargement, and subcutaneous edema."", ""level"": 3, ""umls_cui"": ""C2939447"", ""label"": ""Heart Failure with Preserved Ejection Fraction"", ""type"": ""disease"", ""umls_score"": 0.8648, ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""D001.021.001"", ""definition"": ""A type of heart failure where the left ventricular ejection fraction is preserved (typically ≥50%), but the heart is unable to pump sufficient blood to meet the body's needs."", ""umls_canonical_name"": ""Right ventricular failure"", ""id"": ""D001.021.001.001"", ""umls_mapping_json"": ""{\""cui\"": \""C2939447\"", \""canonical_name\"": \""Right ventricular failure\"", \""score\"": 0.8648, \""types\"": [\""T047\""], \""definition\"": \""Failure of proper functioning of the right ventricle, with venous engorgement, hepatic enlargement, and subcutaneous edema.\""}"", ""name_cn"": ""射血分数保留的心力衰竭"", ""name_en"": ""Heart Failure with Preserved Ejection Fraction""}"
363,1260,,D001.001.007.004,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.007.004"", ""umls_definition"": ""Impairment in the filling of the ventricles during diastole. Causes include hypertrophic and restrictive cardiomyopathies, coronary artery disease, chronic high blood pressure, aortic stenosis, and aging."", ""umls_all_sources"": ""[\""CCPSS\"", \""CHV\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MDREST\"", \""MDRFIN\"", \""MDRFRE\"", \""MDRGER\"", \""MEDCIN\"", \""NCI\"", \""OMIM\"", \""SNMI\"", \""SNOMEDCT_US\"", \""SNOMEDCT_VET\""]"", ""level"": 3, ""umls_cui"": ""C0520863"", ""label"": ""Diastolic_Dysfunction"", ""type"": ""disease"", ""umls_score"": 0.957, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T046\""]"", ""parent_id"": ""D001.001.007"", ""umls_canonical_name"": ""Diastolic dysfunction"", ""definition"": ""A condition where the heart's ventricles do not relax properly during the diastolic phase, leading to impaired filling."", ""id"": ""D001.001.007.004"", ""umls_mapping_json"": ""{\""cui\"": \""C0520863\"", \""canonical_name\"": \""Diastolic dysfunction\"", \""score\"": 0.957, \""types\"": [\""T046\""], \""definition\"": \""Impairment in the filling of the ventricles during diastole. Causes include hypertrophic and restrictive cardiomyopathies, coronary artery disease, chronic high blood pressure, aortic stenosis, and aging.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CCPSS\"", \""CHV\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MDREST\"", \""MDRFIN\"", \""MDRFRE\"", \""MDRGER\"", \""MEDCIN\"", \""NCI\"", \""OMIM\"", \""SNMI\"", \""SNOMEDCT_US\"", \""SNOMEDCT_VET\""]}"", ""name_cn"": ""舒张功能障碍"", ""name_en"": ""Diastolic_Dysfunction""}"
364,1261,,D001.021.001.002,"['Ontology', 'Disease']","{""ontology_id"": ""D001.021.001.002"", ""umls_definition"": ""Failure of proper functioning of the right ventricle, with venous engorgement, hepatic enlargement, and subcutaneous edema."", ""level"": 3, ""umls_cui"": ""C2939447"", ""label"": ""Heart_Failure_with_Severe_LV_Systolic_Dysfunction"", ""type"": ""disease"", ""umls_score"": 0.8648, ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""D001.021.001"", ""definition"": ""A condition characterized by heart failure in patients with severe left ventricular systolic dysfunction (LVEF ≤ 35%)."", ""umls_canonical_name"": ""Right ventricular failure"", ""id"": ""D001.021.001.002"", ""umls_mapping_json"": ""{\""cui\"": \""C2939447\"", \""canonical_name\"": \""Right ventricular failure\"", \""score\"": 0.8648, \""types\"": [\""T047\""], \""definition\"": \""Failure of proper functioning of the right ventricle, with venous engorgement, hepatic enlargement, and subcutaneous edema.\""}"", ""name_cn"": ""严重左心室收缩功能障碍性心力衰竭"", ""name_en"": ""Heart_Failure_with_Severe_LV_Systolic_Dysfunction""}"
365,1262,,D001.021.001.002.001,"['Ontology', 'Disease']","{""ontology_id"": ""D001.021.001.002.001"", ""level"": 4, ""parent_id"": ""D001.021.001.002"", ""definition"": ""Adverse events related to heart failure in patients with HFrEF (heart failure with reduced ejection fraction)."", ""id"": ""D001.021.001.002.001"", ""label"": ""Heart failure-related events in HFrEF"", ""type"": ""disease"", ""name_cn"": ""HFrEF患者的心力衰竭相关事件"", ""name_en"": ""Heart failure-related events in HFrEF""}"
366,1263,,D001.021.001.003,"['Ontology', 'Disease']","{""ontology_id"": ""D001.021.001.003"", ""level"": 3, ""parent_id"": ""D001.021.001"", ""definition"": ""Heart failure with preserved ejection fraction as defined by the 2021 ESC Guidelines for the diagnosis and treatment of acute and chronic heart failure"", ""label"": ""HFpEF"", ""id"": ""D001.021.001.003"", ""type"": ""disease"", ""name_cn"": ""射血分数保留的心力衰竭"", ""name_en"": ""HFpEF""}"
367,1264,,D001.001.013.003.001,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.013.003.001"", ""level"": 4, ""parent_id"": ""D001.001.013.003"", ""definition"": ""A type of coronary artery disease characterized by epicardial obstruction leading to myocardial ischemia."", ""id"": ""D001.001.013.003.001"", ""label"": ""Epicardial Obstructive Coronary Artery Disease"", ""type"": ""disease"", ""name_cn"": ""心外膜阻塞性冠状动脉疾病"", ""name_en"": ""Epicardial Obstructive Coronary Artery Disease""}"
368,1265,,D001.001.005.012,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.005.012"", ""level"": 3, ""parent_id"": ""D001.001.005"", ""definition"": ""Different subtypes of angina with no obstructive coronary artery disease (ANOCA) or ischemia with no obstructive coronary artery disease (INOCA)."", ""label"": ""ANOCA/INOCA Endotypes"", ""id"": ""D001.001.005.012"", ""type"": ""disease"", ""name_cn"": ""ANOCA/INOCA内型"", ""name_en"": ""ANOCA/INOCA Endotypes""}"
